"Notes"	"County"	"County Code"	"Year"	"Year Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	Deaths	Population	Crude Rate
	"Clark County, NV"	"32003"	"2015"	"2015"	"Female"	"F"	"White"	"2106-3"	"40-44 years"	"40-44"	15	52052	Unreliable
	"Clark County, NV"	"32003"	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	13	49522	Unreliable
	"Clark County, NV"	"32003"	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	21	57003	36.8
	"Clark County, NV"	"32003"	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	26	57344	45.3
	"Clark County, NV"	"32003"	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	22	55874	39.4
	"Clark County, NV"	"32003"	"2016"	"2016"	"Female"	"F"	"White"	"2106-3"	"30-34 years"	"30-34"	11	54781	Unreliable
	"Clark County, NV"	"32003"	"2016"	"2016"	"Female"	"F"	"White"	"2106-3"	"35-39 years"	"35-39"	14	52929	Unreliable
	"Clark County, NV"	"32003"	"2016"	"2016"	"Female"	"F"	"White"	"2106-3"	"40-44 years"	"40-44"	14	51361	Unreliable
	"Clark County, NV"	"32003"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	17	48678	Unreliable
	"Clark County, NV"	"32003"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	26	57802	45.0
	"Clark County, NV"	"32003"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	19	57522	Unreliable
	"Clark County, NV"	"32003"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	30	56805	52.8
	"Clark County, NV"	"32003"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	27	54102	49.9
	"Washoe County, NV"	"32031"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	11	13742	Unreliable
	"Hillsborough County, NH"	"33011"	"2014"	"2014"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	14	12019	Unreliable
	"Hillsborough County, NH"	"33011"	"2014"	"2014"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	16	11743	Unreliable
	"Hillsborough County, NH"	"33011"	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	27	12382	218.1
	"Hillsborough County, NH"	"33011"	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	19	11702	Unreliable
	"Hillsborough County, NH"	"33011"	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	11	10960	Unreliable
	"Hillsborough County, NH"	"33011"	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	16	11632	Unreliable
	"Hillsborough County, NH"	"33011"	"2016"	"2016"	"Female"	"F"	"White"	"2106-3"	"25-29 years"	"25-29"	11	11895	Unreliable
	"Hillsborough County, NH"	"33011"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	16	12280	Unreliable
	"Hillsborough County, NH"	"33011"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	28	12677	220.9
	"Hillsborough County, NH"	"33011"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	32	11947	267.8
	"Hillsborough County, NH"	"33011"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	19	11282	Unreliable
	"Hillsborough County, NH"	"33011"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	11	10997	Unreliable
	"Rockingham County, NH"	"33015"	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	10	8556	Unreliable
	"Rockingham County, NH"	"33015"	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	16	8644	Unreliable
	"Rockingham County, NH"	"33015"	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	13	8007	Unreliable
	"Rockingham County, NH"	"33015"	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	10	9100	Unreliable
	"Rockingham County, NH"	"33015"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	12	8643	Unreliable
	"Rockingham County, NH"	"33015"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	11	8506	Unreliable
	"Strafford County, NH"	"33017"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	10	4006	Unreliable
	"Strafford County, NH"	"33017"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	10	3580	Unreliable
	"Atlantic County, NJ"	"34001"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	11	5516	Unreliable
	"Bergen County, NJ"	"34003"	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	11	19033	Unreliable
	"Bergen County, NJ"	"34003"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	10	21279	Unreliable
	"Bergen County, NJ"	"34003"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	12	18776	Unreliable
	"Burlington County, NJ"	"34005"	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	11	10518	Unreliable
	"Burlington County, NJ"	"34005"	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	13	10156	Unreliable
	"Burlington County, NJ"	"34005"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	14	10714	Unreliable
	"Camden County, NJ"	"34007"	"2014"	"2014"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	13	11217	Unreliable
	"Camden County, NJ"	"34007"	"2014"	"2014"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	11	12477	Unreliable
	"Camden County, NJ"	"34007"	"2014"	"2014"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	10	12217	Unreliable
	"Camden County, NJ"	"34007"	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	12	10810	Unreliable
	"Camden County, NJ"	"34007"	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	15	12395	Unreliable
	"Camden County, NJ"	"34007"	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	12	12308	Unreliable
	"Camden County, NJ"	"34007"	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	22	11134	197.6
	"Camden County, NJ"	"34007"	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	13	11143	Unreliable
	"Camden County, NJ"	"34007"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	11	12340	Unreliable
	"Camden County, NJ"	"34007"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	26	12456	208.7
	"Camden County, NJ"	"34007"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	15	11337	Unreliable
	"Essex County, NJ"	"34013"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	15	12312	Unreliable
	"Essex County, NJ"	"34013"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	14	13032	Unreliable
	"Essex County, NJ"	"34013"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	10	14206	Unreliable
	"Gloucester County, NJ"	"34015"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	10	7382	Unreliable
	"Gloucester County, NJ"	"34015"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	14	7395	Unreliable
	"Hudson County, NJ"	"34017"	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	10	23258	Unreliable
	"Hudson County, NJ"	"34017"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	13	19655	Unreliable
	"Mercer County, NJ"	"34021"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	10	7805	Unreliable
	"Middlesex County, NJ"	"34023"	"2014"	"2014"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	18	16644	Unreliable
	"Middlesex County, NJ"	"34023"	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	10	15672	Unreliable
	"Middlesex County, NJ"	"34023"	"2016"	"2016"	"Female"	"F"	"White"	"2106-3"	"25-29 years"	"25-29"	12	17157	Unreliable
	"Middlesex County, NJ"	"34023"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	11	17611	Unreliable
	"Middlesex County, NJ"	"34023"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	25	18488	135.2
	"Middlesex County, NJ"	"34023"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	18	16622	Unreliable
	"Middlesex County, NJ"	"34023"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	15	15599	Unreliable
	"Middlesex County, NJ"	"34023"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	11	15040	Unreliable
	"Monmouth County, NJ"	"34025"	"2014"	"2014"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	17	15863	Unreliable
	"Monmouth County, NJ"	"34025"	"2014"	"2014"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	15	14546	Unreliable
	"Monmouth County, NJ"	"34025"	"2014"	"2014"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	13	13821	Unreliable
	"Monmouth County, NJ"	"34025"	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	12	15994	Unreliable
	"Monmouth County, NJ"	"34025"	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	13	14478	Unreliable
	"Monmouth County, NJ"	"34025"	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	10	14032	Unreliable
	"Monmouth County, NJ"	"34025"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	12	16249	Unreliable
	"Monmouth County, NJ"	"34025"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	10	14267	Unreliable
	"Monmouth County, NJ"	"34025"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	16	14060	Unreliable
	"Monmouth County, NJ"	"34025"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	17	14163	Unreliable
	"Morris County, NJ"	"34027"	"2014"	"2014"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	11	10955	Unreliable
	"Morris County, NJ"	"34027"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	15	10878	Unreliable
	"Ocean County, NJ"	"34029"	"2014"	"2014"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	13	15142	Unreliable
	"Ocean County, NJ"	"34029"	"2014"	"2014"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	10	14524	Unreliable
	"Ocean County, NJ"	"34029"	"2014"	"2014"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	10	13642	Unreliable
	"Ocean County, NJ"	"34029"	"2014"	"2014"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	12	14525	Unreliable
	"Ocean County, NJ"	"34029"	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	13	14795	Unreliable
	"Ocean County, NJ"	"34029"	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	13	15451	Unreliable
	"Ocean County, NJ"	"34029"	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	16	14665	Unreliable
	"Ocean County, NJ"	"34029"	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	13	13955	Unreliable
	"Ocean County, NJ"	"34029"	"2016"	"2016"	"Female"	"F"	"White"	"2106-3"	"35-39 years"	"35-39"	11	13798	Unreliable
	"Ocean County, NJ"	"34029"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	12	14846	Unreliable
	"Ocean County, NJ"	"34029"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	35	15655	223.6
	"Ocean County, NJ"	"34029"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	32	14851	215.5
	"Ocean County, NJ"	"34029"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	17	14143	Unreliable
	"Ocean County, NJ"	"34029"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	16	13596	Unreliable
	"Passaic County, NJ"	"34031"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	12	12384	Unreliable
	"Passaic County, NJ"	"34031"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	11	12439	Unreliable
	"Somerset County, NJ"	"34035"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	11	6065	Unreliable
	"Union County, NJ"	"34039"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	10	12722	Unreliable
	"Bernalillo County, NM"	"35001"	"2014"	"2014"	"Female"	"F"	"White"	"2106-3"	"30-34 years"	"30-34"	10	20528	Unreliable
	"Bernalillo County, NM"	"35001"	"2014"	"2014"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	12	22061	Unreliable
	"Bernalillo County, NM"	"35001"	"2014"	"2014"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	12	21437	Unreliable
	"Bernalillo County, NM"	"35001"	"2014"	"2014"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	11	18229	Unreliable
	"Bernalillo County, NM"	"35001"	"2014"	"2014"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	13	17487	Unreliable
	"Bernalillo County, NM"	"35001"	"2015"	"2015"	"Female"	"F"	"White"	"2106-3"	"35-39 years"	"35-39"	11	18187	Unreliable
	"Bernalillo County, NM"	"35001"	"2015"	"2015"	"Female"	"F"	"White"	"2106-3"	"40-44 years"	"40-44"	10	17321	Unreliable
	"Bernalillo County, NM"	"35001"	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	13	21996	Unreliable
	"Bernalillo County, NM"	"35001"	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	19	21234	Unreliable
	"Bernalillo County, NM"	"35001"	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	12	18815	Unreliable
	"Bernalillo County, NM"	"35001"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	20	21119	94.7
	"Bernalillo County, NM"	"35001"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	19	19056	Unreliable
	"Bernalillo County, NM"	"35001"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	10	16946	Unreliable
	"Bronx County, NY"	"36005"	"2014"	"2014"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	17	19659	Unreliable
	"Bronx County, NY"	"36005"	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	11	27490	Unreliable
	"Bronx County, NY"	"36005"	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	17	23790	Unreliable
	"Bronx County, NY"	"36005"	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	12	20551	Unreliable
	"Bronx County, NY"	"36005"	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	15	19361	Unreliable
	"Bronx County, NY"	"36005"	"2016"	"2016"	"Female"	"F"	"White"	"2106-3"	"35-39 years"	"35-39"	12	22426	Unreliable
	"Bronx County, NY"	"36005"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	12	26629	Unreliable
	"Bronx County, NY"	"36005"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	15	27803	Unreliable
	"Bronx County, NY"	"36005"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	11	24087	Unreliable
	"Bronx County, NY"	"36005"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	21	20841	100.8
	"Bronx County, NY"	"36005"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	25	18667	133.9
	"Broome County, NY"	"36007"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	10	4779	Unreliable
	"Dutchess County, NY"	"36027"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	10	7315	Unreliable
	"Erie County, NY"	"36029"	"2014"	"2014"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	14	25273	Unreliable
	"Erie County, NY"	"36029"	"2014"	"2014"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	12	27378	Unreliable
	"Erie County, NY"	"36029"	"2014"	"2014"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	12	22915	Unreliable
	"Erie County, NY"	"36029"	"2015"	"2015"	"Female"	"F"	"White"	"2106-3"	"25-29 years"	"25-29"	15	25972	Unreliable
	"Erie County, NY"	"36029"	"2015"	"2015"	"Female"	"F"	"White"	"2106-3"	"35-39 years"	"35-39"	13	20032	Unreliable
	"Erie County, NY"	"36029"	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	19	24101	Unreliable
	"Erie County, NY"	"36029"	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	33	27682	119.2
	"Erie County, NY"	"36029"	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	36	23634	152.3
	"Erie County, NY"	"36029"	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	23	20169	114.0
	"Erie County, NY"	"36029"	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	13	20545	Unreliable
	"Erie County, NY"	"36029"	"2016"	"2016"	"Female"	"F"	"White"	"2106-3"	"40-44 years"	"40-44"	11	19573	Unreliable
	"Erie County, NY"	"36029"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	25	23487	106.4
	"Erie County, NY"	"36029"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	46	27590	166.7
	"Erie County, NY"	"36029"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	27	24267	111.3
	"Erie County, NY"	"36029"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	33	20880	158.0
	"Erie County, NY"	"36029"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	16	19455	Unreliable
	"Kings County, NY"	"36047"	"2014"	"2014"	"Female"	"F"	"White"	"2106-3"	"30-34 years"	"30-34"	10	62112	Unreliable
	"Kings County, NY"	"36047"	"2014"	"2014"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	17	64097	Unreliable
	"Kings County, NY"	"36047"	"2014"	"2014"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	17	52415	Unreliable
	"Kings County, NY"	"36047"	"2014"	"2014"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	15	43730	Unreliable
	"Kings County, NY"	"36047"	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	14	67107	Unreliable
	"Kings County, NY"	"36047"	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	18	65040	Unreliable
	"Kings County, NY"	"36047"	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	16	53584	Unreliable
	"Kings County, NY"	"36047"	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	13	43935	Unreliable
	"Kings County, NY"	"36047"	"2016"	"2016"	"Female"	"F"	"White"	"2106-3"	"25-29 years"	"25-29"	10	67901	Unreliable
	"Kings County, NY"	"36047"	"2016"	"2016"	"Female"	"F"	"White"	"2106-3"	"30-34 years"	"30-34"	10	63070	Unreliable
	"Kings County, NY"	"36047"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	14	40166	Unreliable
	"Kings County, NY"	"36047"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	30	66356	45.2
	"Kings County, NY"	"36047"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	19	65493	Unreliable
	"Kings County, NY"	"36047"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	19	54151	Unreliable
	"Kings County, NY"	"36047"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	24	43293	55.4
	"Monroe County, NY"	"36055"	"2014"	"2014"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	11	18409	Unreliable
	"Monroe County, NY"	"36055"	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	10	19970	Unreliable
	"Monroe County, NY"	"36055"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	16	21015	Unreliable
	"Monroe County, NY"	"36055"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	14	18909	Unreliable
	"Monroe County, NY"	"36055"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	10	16522	Unreliable
	"Monroe County, NY"	"36055"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	10	15039	Unreliable
	"Nassau County, NY"	"36059"	"2014"	"2014"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	15	32186	Unreliable
	"Nassau County, NY"	"36059"	"2014"	"2014"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	23	29330	78.4
	"Nassau County, NY"	"36059"	"2014"	"2014"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	20	27856	71.8
	"Nassau County, NY"	"36059"	"2014"	"2014"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	11	31921	Unreliable
	"Nassau County, NY"	"36059"	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	17	32794	Unreliable
	"Nassau County, NY"	"36059"	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	20	29447	67.9
	"Nassau County, NY"	"36059"	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	20	27792	72.0
	"Nassau County, NY"	"36059"	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	15	28850	Unreliable
	"Nassau County, NY"	"36059"	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	19	30748	Unreliable
	"Nassau County, NY"	"36059"	"2016"	"2016"	"Female"	"F"	"White"	"2106-3"	"25-29 years"	"25-29"	13	27193	Unreliable
	"Nassau County, NY"	"36059"	"2016"	"2016"	"Female"	"F"	"White"	"2106-3"	"30-34 years"	"30-34"	10	26838	Unreliable
	"Nassau County, NY"	"36059"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	20	33175	60.3
	"Nassau County, NY"	"36059"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	27	29151	92.6
	"Nassau County, NY"	"36059"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	15	27887	Unreliable
	"Nassau County, NY"	"36059"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	14	28872	Unreliable
	"Nassau County, NY"	"36059"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	17	29604	Unreliable
	"New York County, NY"	"36061"	"2014"	"2014"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	11	33263	Unreliable
	"New York County, NY"	"36061"	"2014"	"2014"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	11	64585	Unreliable
	"New York County, NY"	"36061"	"2014"	"2014"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	15	58716	Unreliable
	"New York County, NY"	"36061"	"2014"	"2014"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	11	38147	Unreliable
	"New York County, NY"	"36061"	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	11	59468	Unreliable
	"New York County, NY"	"36061"	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	17	36971	Unreliable
	"New York County, NY"	"36061"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	22	61048	36.0
	"New York County, NY"	"36061"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	18	44938	Unreliable
	"New York County, NY"	"36061"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	12	35612	Unreliable
	"Niagara County, NY"	"36063"	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	10	5350	Unreliable
	"Onondaga County, NY"	"36067"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	13	12560	Unreliable
	"Onondaga County, NY"	"36067"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	15	11997	Unreliable
	"Onondaga County, NY"	"36067"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	10	10701	Unreliable
	"Orange County, NY"	"36071"	"2014"	"2014"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	10	8361	Unreliable
	"Orange County, NY"	"36071"	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	10	8527	Unreliable
	"Orange County, NY"	"36071"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	11	8595	Unreliable
