"Notes"	"County"	"County Code"	"Year"	"Year Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	Deaths	Population	Crude Rate
	"Oakland County, MI"	"26125"	"2018"	"2018"	"Female"	"F"	"White"	"2106-3"	"25-29 years"	"25-29"	11	29478	Unreliable
	"Oakland County, MI"	"26125"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	22	32709	67.3
	"Oakland County, MI"	"26125"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	28	30534	91.7
	"Oakland County, MI"	"26125"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	26	30103	86.4
	"Oakland County, MI"	"26125"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	14	28085	Unreliable
	"Oakland County, MI"	"26125"	"2019"	"2019"	"Female"	"F"	"White"	"2106-3"	"30-34 years"	"30-34"	12	28768	Unreliable
	"Oakland County, MI"	"26125"	"2019"	"2019"	"Female"	"F"	"White"	"2106-3"	"35-39 years"	"35-39"	11	29416	Unreliable
	"Oakland County, MI"	"26125"	"2019"	"2019"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	17	33275	Unreliable
	"Oakland County, MI"	"26125"	"2019"	"2019"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	18	30839	Unreliable
	"Oakland County, MI"	"26125"	"2019"	"2019"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	23	30264	76.0
	"Oakland County, MI"	"26125"	"2019"	"2019"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	11	28002	Unreliable
	"Washtenaw County, MI"	"26161"	"2019"	"2019"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	10	9211	Unreliable
	"Wayne County, MI"	"26163"	"2017"	"2017"	"Female"	"F"	"White"	"2106-3"	"20-24 years"	"20-24"	12	28458	Unreliable
	"Wayne County, MI"	"26163"	"2017"	"2017"	"Female"	"F"	"White"	"2106-3"	"25-29 years"	"25-29"	23	33377	68.9
	"Wayne County, MI"	"26163"	"2017"	"2017"	"Female"	"F"	"White"	"2106-3"	"30-34 years"	"30-34"	27	29667	91.0
	"Wayne County, MI"	"26163"	"2017"	"2017"	"Female"	"F"	"White"	"2106-3"	"35-39 years"	"35-39"	27	29334	92.0
	"Wayne County, MI"	"26163"	"2017"	"2017"	"Female"	"F"	"White"	"2106-3"	"40-44 years"	"40-44"	19	28245	Unreliable
	"Wayne County, MI"	"26163"	"2017"	"2017"	"Male"	"M"	"Black or African American"	"2054-5"	"30-34 years"	"30-34"	12	18842	Unreliable
	"Wayne County, MI"	"26163"	"2017"	"2017"	"Male"	"M"	"Black or African American"	"2054-5"	"35-39 years"	"35-39"	17	17588	Unreliable
	"Wayne County, MI"	"26163"	"2017"	"2017"	"Male"	"M"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	14	17650	Unreliable
	"Wayne County, MI"	"26163"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	18	29364	Unreliable
	"Wayne County, MI"	"26163"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	49	34793	140.8
	"Wayne County, MI"	"26163"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	39	30327	128.6
	"Wayne County, MI"	"26163"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	32	29626	108.0
	"Wayne County, MI"	"26163"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	34	28063	121.2
	"Wayne County, MI"	"26163"	"2018"	"2018"	"Female"	"F"	"White"	"2106-3"	"25-29 years"	"25-29"	14	33923	Unreliable
	"Wayne County, MI"	"26163"	"2018"	"2018"	"Female"	"F"	"White"	"2106-3"	"30-34 years"	"30-34"	21	30242	69.4
	"Wayne County, MI"	"26163"	"2018"	"2018"	"Female"	"F"	"White"	"2106-3"	"35-39 years"	"35-39"	32	29531	108.4
	"Wayne County, MI"	"26163"	"2018"	"2018"	"Female"	"F"	"White"	"2106-3"	"40-44 years"	"40-44"	20	28129	71.1
	"Wayne County, MI"	"26163"	"2018"	"2018"	"Male"	"M"	"Black or African American"	"2054-5"	"25-29 years"	"25-29"	10	29536	Unreliable
	"Wayne County, MI"	"26163"	"2018"	"2018"	"Male"	"M"	"Black or African American"	"2054-5"	"35-39 years"	"35-39"	16	17570	Unreliable
	"Wayne County, MI"	"26163"	"2018"	"2018"	"Male"	"M"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	16	16927	Unreliable
	"Wayne County, MI"	"26163"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	18	29069	Unreliable
	"Wayne County, MI"	"26163"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	33	35453	93.1
	"Wayne County, MI"	"26163"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	47	31327	150.0
	"Wayne County, MI"	"26163"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	45	29865	150.7
	"Wayne County, MI"	"26163"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	36	27800	129.5
	"Wayne County, MI"	"26163"	"2019"	"2019"	"Female"	"F"	"Black or African American"	"2054-5"	"25-29 years"	"25-29"	12	32478	Unreliable
	"Wayne County, MI"	"26163"	"2019"	"2019"	"Female"	"F"	"Black or African American"	"2054-5"	"30-34 years"	"30-34"	17	24885	Unreliable
	"Wayne County, MI"	"26163"	"2019"	"2019"	"Female"	"F"	"Black or African American"	"2054-5"	"35-39 years"	"35-39"	10	21695	Unreliable
	"Wayne County, MI"	"26163"	"2019"	"2019"	"Female"	"F"	"White"	"2106-3"	"25-29 years"	"25-29"	19	33889	Unreliable
	"Wayne County, MI"	"26163"	"2019"	"2019"	"Female"	"F"	"White"	"2106-3"	"30-34 years"	"30-34"	24	30927	77.6
	"Wayne County, MI"	"26163"	"2019"	"2019"	"Female"	"F"	"White"	"2106-3"	"35-39 years"	"35-39"	14	29289	Unreliable
	"Wayne County, MI"	"26163"	"2019"	"2019"	"Female"	"F"	"White"	"2106-3"	"40-44 years"	"40-44"	19	28142	Unreliable
	"Wayne County, MI"	"26163"	"2019"	"2019"	"Male"	"M"	"Black or African American"	"2054-5"	"25-29 years"	"25-29"	13	29502	Unreliable
	"Wayne County, MI"	"26163"	"2019"	"2019"	"Male"	"M"	"Black or African American"	"2054-5"	"30-34 years"	"30-34"	15	21077	Unreliable
	"Wayne County, MI"	"26163"	"2019"	"2019"	"Male"	"M"	"Black or African American"	"2054-5"	"35-39 years"	"35-39"	22	17297	127.2
	"Wayne County, MI"	"26163"	"2019"	"2019"	"Male"	"M"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	15	16669	Unreliable
	"Wayne County, MI"	"26163"	"2019"	"2019"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	12	28720	Unreliable
	"Wayne County, MI"	"26163"	"2019"	"2019"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	31	35667	86.9
	"Wayne County, MI"	"26163"	"2019"	"2019"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	36	31954	112.7
	"Wayne County, MI"	"26163"	"2019"	"2019"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	37	29658	124.8
	"Wayne County, MI"	"26163"	"2019"	"2019"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	29	27896	104.0
	"Anoka County, MN"	"27003"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	10	9277	Unreliable
	"Hennepin County, MN"	"27053"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	11	27910	Unreliable
	"Hennepin County, MN"	"27053"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	14	39833	Unreliable
	"Hennepin County, MN"	"27053"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	17	39962	Unreliable
	"Hennepin County, MN"	"27053"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	11	28528	Unreliable
	"Hennepin County, MN"	"27053"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	13	40053	Unreliable
	"Hennepin County, MN"	"27053"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	15	40034	Unreliable
	"Hennepin County, MN"	"27053"	"2019"	"2019"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	12	40209	Unreliable
	"Hennepin County, MN"	"27053"	"2019"	"2019"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	17	40073	Unreliable
	"Hennepin County, MN"	"27053"	"2019"	"2019"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	12	36603	Unreliable
	"Greene County, MO"	"29077"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	12	9977	Unreliable
	"Jackson County, MO"	"29095"	"2019"	"2019"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	11	17898	Unreliable
	"Jefferson County, MO"	"29099"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	10	6959	Unreliable
	"Jefferson County, MO"	"29099"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	15	7470	Unreliable
	"Jefferson County, MO"	"29099"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	10	5891	Unreliable
	"Jefferson County, MO"	"29099"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	14	6928	Unreliable
	"Jefferson County, MO"	"29099"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	13	7057	Unreliable
	"Jefferson County, MO"	"29099"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	18	7544	Unreliable
	"Jefferson County, MO"	"29099"	"2019"	"2019"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	10	5896	Unreliable
	"Jefferson County, MO"	"29099"	"2019"	"2019"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	10	6877	Unreliable
	"Jefferson County, MO"	"29099"	"2019"	"2019"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	15	7068	Unreliable
	"St. Charles County, MO"	"29183"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	14	12567	Unreliable
	"St. Charles County, MO"	"29183"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	12	10823	Unreliable
	"St. Charles County, MO"	"29183"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	18	12049	Unreliable
	"St. Charles County, MO"	"29183"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	12	12925	Unreliable
	"St. Charles County, MO"	"29183"	"2019"	"2019"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	10	12944	Unreliable
	"St. Louis County, MO"	"29189"	"2017"	"2017"	"Male"	"M"	"Black or African American"	"2054-5"	"25-29 years"	"25-29"	13	9193	Unreliable
	"St. Louis County, MO"	"29189"	"2017"	"2017"	"Male"	"M"	"Black or African American"	"2054-5"	"30-34 years"	"30-34"	13	6885	Unreliable
	"St. Louis County, MO"	"29189"	"2017"	"2017"	"Male"	"M"	"Black or African American"	"2054-5"	"35-39 years"	"35-39"	12	6521	Unreliable
	"St. Louis County, MO"	"29189"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	12	19887	Unreliable
	"St. Louis County, MO"	"29189"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	28	19851	141.1
	"St. Louis County, MO"	"29189"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	13	21379	Unreliable
	"St. Louis County, MO"	"29189"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	19	21045	Unreliable
	"St. Louis County, MO"	"29189"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	16	18227	Unreliable
	"St. Louis County, MO"	"29189"	"2018"	"2018"	"Female"	"F"	"White"	"2106-3"	"30-34 years"	"30-34"	13	20727	Unreliable
	"St. Louis County, MO"	"29189"	"2018"	"2018"	"Female"	"F"	"White"	"2106-3"	"35-39 years"	"35-39"	10	21220	Unreliable
	"St. Louis County, MO"	"29189"	"2018"	"2018"	"Male"	"M"	"Black or African American"	"2054-5"	"25-29 years"	"25-29"	17	9743	Unreliable
	"St. Louis County, MO"	"29189"	"2018"	"2018"	"Male"	"M"	"Black or African American"	"2054-5"	"30-34 years"	"30-34"	13	7118	Unreliable
	"St. Louis County, MO"	"29189"	"2018"	"2018"	"Male"	"M"	"Black or African American"	"2054-5"	"35-39 years"	"35-39"	18	6582	Unreliable
	"St. Louis County, MO"	"29189"	"2018"	"2018"	"Male"	"M"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	12	5751	Unreliable
	"St. Louis County, MO"	"29189"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	24	19411	123.6
	"St. Louis County, MO"	"29189"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	20	20071	99.6
	"St. Louis County, MO"	"29189"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	31	20566	150.7
	"St. Louis County, MO"	"29189"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	17	21438	Unreliable
	"St. Louis County, MO"	"29189"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	21	18697	112.3
	"St. Louis County, MO"	"29189"	"2019"	"2019"	"Female"	"F"	"White"	"2106-3"	"25-29 years"	"25-29"	12	19613	Unreliable
	"St. Louis County, MO"	"29189"	"2019"	"2019"	"Female"	"F"	"White"	"2106-3"	"40-44 years"	"40-44"	10	19427	Unreliable
	"St. Louis County, MO"	"29189"	"2019"	"2019"	"Male"	"M"	"Black or African American"	"2054-5"	"25-29 years"	"25-29"	21	10160	206.7
	"St. Louis County, MO"	"29189"	"2019"	"2019"	"Male"	"M"	"Black or African American"	"2054-5"	"30-34 years"	"30-34"	12	7575	Unreliable
	"St. Louis County, MO"	"29189"	"2019"	"2019"	"Male"	"M"	"Black or African American"	"2054-5"	"35-39 years"	"35-39"	15	6443	Unreliable
	"St. Louis County, MO"	"29189"	"2019"	"2019"	"Male"	"M"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	24	5887	407.7
	"St. Louis County, MO"	"29189"	"2019"	"2019"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	15	18858	Unreliable
	"St. Louis County, MO"	"29189"	"2019"	"2019"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	14	20218	Unreliable
	"St. Louis County, MO"	"29189"	"2019"	"2019"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	16	20166	Unreliable
	"St. Louis County, MO"	"29189"	"2019"	"2019"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	17	21605	Unreliable
	"St. Louis County, MO"	"29189"	"2019"	"2019"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	18	19158	Unreliable
	"St. Louis city, MO"	"29510"	"2017"	"2017"	"Male"	"M"	"Black or African American"	"2054-5"	"35-39 years"	"35-39"	13	3830	Unreliable
	"St. Louis city, MO"	"29510"	"2017"	"2017"	"Male"	"M"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	12	3379	Unreliable
	"St. Louis city, MO"	"29510"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	12	9083	Unreliable
	"St. Louis city, MO"	"29510"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	12	6822	Unreliable
	"St. Louis city, MO"	"29510"	"2018"	"2018"	"Female"	"F"	"Black or African American"	"2054-5"	"25-29 years"	"25-29"	11	6890	Unreliable
	"St. Louis city, MO"	"29510"	"2018"	"2018"	"Male"	"M"	"Black or African American"	"2054-5"	"35-39 years"	"35-39"	17	3754	Unreliable
	"St. Louis city, MO"	"29510"	"2018"	"2018"	"Male"	"M"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	12	3241	Unreliable
	"St. Louis city, MO"	"29510"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	11	9073	Unreliable
	"St. Louis city, MO"	"29510"	"2019"	"2019"	"Male"	"M"	"Black or African American"	"2054-5"	"35-39 years"	"35-39"	16	3691	Unreliable
	"St. Louis city, MO"	"29510"	"2019"	"2019"	"Male"	"M"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	12	3235	Unreliable
	"St. Louis city, MO"	"29510"	"2019"	"2019"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	10	4925	Unreliable
	"Clark County, NV"	"32003"	"2017"	"2017"	"Female"	"F"	"White"	"2106-3"	"25-29 years"	"25-29"	12	56719	Unreliable
	"Clark County, NV"	"32003"	"2017"	"2017"	"Female"	"F"	"White"	"2106-3"	"35-39 years"	"35-39"	15	54406	Unreliable
	"Clark County, NV"	"32003"	"2017"	"2017"	"Female"	"F"	"White"	"2106-3"	"40-44 years"	"40-44"	20	51423	38.9
	"Clark County, NV"	"32003"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	12	48070	Unreliable
	"Clark County, NV"	"32003"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	19	58907	Unreliable
	"Clark County, NV"	"32003"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	12	58998	Unreliable
	"Clark County, NV"	"32003"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	30	58133	51.6
	"Clark County, NV"	"32003"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	30	54210	55.3
	"Clark County, NV"	"32003"	"2018"	"2018"	"Female"	"F"	"White"	"2106-3"	"25-29 years"	"25-29"	15	56825	Unreliable
	"Clark County, NV"	"32003"	"2018"	"2018"	"Female"	"F"	"White"	"2106-3"	"30-34 years"	"30-34"	11	54984	Unreliable
	"Clark County, NV"	"32003"	"2018"	"2018"	"Female"	"F"	"White"	"2106-3"	"35-39 years"	"35-39"	15	55232	Unreliable
	"Clark County, NV"	"32003"	"2018"	"2018"	"Female"	"F"	"White"	"2106-3"	"40-44 years"	"40-44"	13	51449	Unreliable
	"Clark County, NV"	"32003"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	22	59074	37.2
	"Clark County, NV"	"32003"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	23	59261	38.8
	"Clark County, NV"	"32003"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	30	58624	51.2
	"Clark County, NV"	"32003"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	29	54564	53.1
	"Clark County, NV"	"32003"	"2019"	"2019"	"Female"	"F"	"White"	"2106-3"	"35-39 years"	"35-39"	13	55830	Unreliable
	"Clark County, NV"	"32003"	"2019"	"2019"	"Female"	"F"	"White"	"2106-3"	"40-44 years"	"40-44"	15	51762	Unreliable
	"Clark County, NV"	"32003"	"2019"	"2019"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	10	47954	Unreliable
	"Clark County, NV"	"32003"	"2019"	"2019"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	21	59379	35.4
	"Clark County, NV"	"32003"	"2019"	"2019"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	24	59928	40.0
	"Clark County, NV"	"32003"	"2019"	"2019"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	23	59247	38.8
	"Clark County, NV"	"32003"	"2019"	"2019"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	18	55184	Unreliable
	"Washoe County, NV"	"32031"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	11	15976	Unreliable
	"Washoe County, NV"	"32031"	"2019"	"2019"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	11	12184	Unreliable
	"Hillsborough County, NH"	"33011"	"2017"	"2017"	"Female"	"F"	"White"	"2106-3"	"25-29 years"	"25-29"	10	12077	Unreliable
	"Hillsborough County, NH"	"33011"	"2017"	"2017"	"Female"	"F"	"White"	"2106-3"	"40-44 years"	"40-44"	11	10919	Unreliable
	"Hillsborough County, NH"	"33011"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	13	12163	Unreliable
	"Hillsborough County, NH"	"33011"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	21	12883	163.0
	"Hillsborough County, NH"	"33011"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	15	12046	Unreliable
	"Hillsborough County, NH"	"33011"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	17	11422	Unreliable
	"Hillsborough County, NH"	"33011"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	14	10739	Unreliable
	"Hillsborough County, NH"	"33011"	"2018"	"2018"	"Female"	"F"	"White"	"2106-3"	"30-34 years"	"30-34"	11	11992	Unreliable
	"Hillsborough County, NH"	"33011"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	14	13386	Unreliable
	"Hillsborough County, NH"	"33011"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	22	12529	175.6
	"Hillsborough County, NH"	"33011"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	19	11779	Unreliable
	"Hillsborough County, NH"	"33011"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	16	10789	Unreliable
	"Hillsborough County, NH"	"33011"	"2019"	"2019"	"Female"	"F"	"White"	"2106-3"	"30-34 years"	"30-34"	10	12362	Unreliable
	"Hillsborough County, NH"	"33011"	"2019"	"2019"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	10	11825	Unreliable
	"Hillsborough County, NH"	"33011"	"2019"	"2019"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	15	13730	Unreliable
	"Hillsborough County, NH"	"33011"	"2019"	"2019"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	15	12862	Unreliable
	"Hillsborough County, NH"	"33011"	"2019"	"2019"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	14	12005	Unreliable
	"Hillsborough County, NH"	"33011"	"2019"	"2019"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	10	10826	Unreliable
	"Rockingham County, NH"	"33015"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	12	8753	Unreliable
	"Rockingham County, NH"	"33015"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	10	8510	Unreliable
	"Rockingham County, NH"	"33015"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	14	8596	Unreliable
	"Rockingham County, NH"	"33015"	"2019"	"2019"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	10	9174	Unreliable
	"Rockingham County, NH"	"33015"	"2019"	"2019"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	14	8720	Unreliable
	"Strafford County, NH"	"33017"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	11	3852	Unreliable
	"Atlantic County, NJ"	"34001"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	12	5989	Unreliable
	"Atlantic County, NJ"	"34001"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	15	5535	Unreliable
	"Atlantic County, NJ"	"34001"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	10	5333	Unreliable
	"Atlantic County, NJ"	"34001"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	12	5488	Unreliable
	"Atlantic County, NJ"	"34001"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	13	5204	Unreliable
	"Atlantic County, NJ"	"34001"	"2019"	"2019"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	14	5871	Unreliable
	"Atlantic County, NJ"	"34001"	"2019"	"2019"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	14	5276	Unreliable
	"Bergen County, NJ"	"34003"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	11	21351	Unreliable
	"Bergen County, NJ"	"34003"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	14	19085	Unreliable
	"Bergen County, NJ"	"34003"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	16	20189	Unreliable
	"Bergen County, NJ"	"34003"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	16	20896	Unreliable
	"Bergen County, NJ"	"34003"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	17	18932	Unreliable
	"Bergen County, NJ"	"34003"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	17	19572	Unreliable
	"Bergen County, NJ"	"34003"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	12	21073	Unreliable
	"Bergen County, NJ"	"34003"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	14	21055	Unreliable
	"Bergen County, NJ"	"34003"	"2019"	"2019"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	18	18768	Unreliable
	"Bergen County, NJ"	"34003"	"2019"	"2019"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	21	19231	109.2
	"Bergen County, NJ"	"34003"	"2019"	"2019"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	13	20925	Unreliable
	"Burlington County, NJ"	"34005"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	15	10626	Unreliable
	"Burlington County, NJ"	"34005"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	19	10753	Unreliable
	"Burlington County, NJ"	"34005"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	14	10030	Unreliable
	"Burlington County, NJ"	"34005"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	11	10121	Unreliable
